Region,Area,Province,Location
north_china_region,yannan_area,zhending_province,lingshou
north_china_region,yannan_area,zhending_province,pingshan_zhending
north_china_region,yannan_area,zhending_province,jingxing
north_china_region,yannan_area,zhending_province,wuji
south_china_region,dali_area,beisheng_province,beisheng
south_china_region,dali_area,beisheng_province,langqu
south_china_region,dali_area,beisheng_province,jinshajiang
south_china_region,dali_area,beisheng_province,yongning_baisheng
south_china_region,dali_area,beisheng_province,ningfan
south_china_region,dali_area,dali_province,taihe_dali
south_china_region,dali_area,dali_province,menghua
south_china_region,dali_area,dali_province,yunlong
south_china_region,dali_area,dali_province,binchuan
south_china_region,dali_area,dali_province,yangbei
south_china_region,dali_area,dali_province,wujing
south_china_region,dali_area,dali_province,yunnan
south_china_region,dali_area,dali_province,langqiong
south_china_region,dali_area,dali_province,erhai_lake
south_china_region,dali_area,dali_province,qingshuilangshan
south_china_region,dali_area,heqing_province,heqing
south_china_region,dali_area,heqing_province,jianchuan
south_china_region,dali_area,heqing_province,qingshuilangshan2
south_china_region,dali_area,lanzhou_province,lanzhou_lanzhou
south_china_region,dali_area,lanzhou_province,zhiziluo
south_china_region,dali_area,lanzhou_province,adeqiu
south_china_region,dali_area,lanzhou_province,zhuluo
south_china_region,dali_area,lanzhou_province,gongshan
south_china_region,dali_area,lanzhou_province,luzhang
south_china_region,dali_area,lanzhou_province,nushan
south_china_region,dali_area,lijiang_province,tongan_lijiang
south_china_region,dali_area,lijiang_province,linxi
south_china_region,dali_area,lijiang_province,dadandang
south_china_region,dali_area,lijiang_province,jujin
south_china_region,dali_area,lijiang_province,nixi
south_china_region,dali_area,lijiang_province,xiaodandang
south_china_region,dali_area,lijiang_province,xueshan_yunnan
south_china_region,dali_area,mangshi_province,mangshi
south_china_region,dali_area,mangshi_province,longchuan
south_china_region,dali_area,mangshi_province,luchuan_mangshi
south_china_region,dali_area,mangshi_province,namsam_range
south_china_region,dali_area,mengding_province,mengding
south_china_region,dali_area,mengding_province,gengma
south_china_region,dali_area,mengding_province,mengdong
south_china_region,dali_area,mengding_province,mengmeng
south_china_region,dali_area,menglian_province,mulian
south_china_region,dali_area,menglian_province,matman
south_china_region,dali_area,menglian_province,menglei
south_china_region,dali_area,menglian_province,pangyang
south_china_region,dali_area,menglian_province,musuo
south_china_region,dali_area,menglian_province,yinshaluo
south_china_region,dali_area,menglian_province,shan_hills2
south_china_region,dali_area,shunning_province,shunning
south_china_region,dali_area,shunning_province,midu
south_china_region,dali_area,shunning_province,dingbian_shunning
south_china_region,dali_area,shunning_province,baotong
south_china_region,dali_area,shunning_province,youdian
south_china_region,dali_area,tengchong_province,tengchong
south_china_region,dali_area,tengchong_province,wadian
south_china_region,dali_area,tengchong_province,zhenxi
south_china_region,dali_area,tengchong_province,nandan_tengcheng
south_china_region,dali_area,tengchong_province,nandian
south_china_region,dali_area,tengchong_province,gaoligongshan1
south_china_region,dali_area,yaoan_province,yaozhou
south_china_region,dali_area,yaoan_province,dayao
south_china_region,dali_area,yaoan_province,juque
south_china_region,dali_area,yongchang_province,yongchang_yongchang
south_china_region,dali_area,yongchang_province,zhenkang
south_china_region,dali_area,yongchang_province,shidian
south_china_region,dali_area,yongchang_province,kongwei
south_china_region,dali_area,yongchang_province,yongping_yongchang
south_china_region,dali_area,yongchang_province,rouyuan
south_china_region,dali_area,yongchang_province,lujiang
south_china_region,guangdong_area,chaozhou_province,haiyang
south_china_region,guangdong_area,chaozhou_province,sanhe_chaozhou
south_china_region,guangdong_area,chaozhou_province,pantian
south_china_region,guangdong_area,chaozhou_province,chengxiang
south_china_region,guangdong_area,chaozhou_province,huilai
south_china_region,guangdong_area,chaozhou_province,chaoyang
south_china_region,guangdong_area,chaozhou_province,pingyuan_mei
south_china_region,guangdong_area,chaozhou_province,puning
south_china_region,guangdong_area,chaozhou_province,sanrao
south_china_region,guangdong_area,chaozhou_province,jieyang
south_china_region,guangdong_area,deqing_province,duanxi
south_china_region,guangdong_area,deqing_province,shuangshui
south_china_region,guangdong_area,deqing_province,ducheng
south_china_region,guangdong_area,deqing_province,jinkang
south_china_region,guangdong_area,dongguan_province,dongguan
south_china_region,guangdong_area,dongguan_province,baoan_dongguan
south_china_region,guangdong_area,dongguan_province,guanfu
south_china_region,guangdong_area,guangzhou_province,guangzhou
south_china_region,guangdong_area,guangzhou_province,shunde
south_china_region,guangdong_area,guangzhou_province,nanhai
south_china_region,guangdong_area,guangzhou_province,huiqi
south_china_region,guangdong_area,guangzhou_province,qingyuan
south_china_region,guangdong_area,guangzhou_province,panyu
south_china_region,guangdong_area,heyuan_province,heyuan
south_china_region,guangdong_area,heyuan_province,heping
south_china_region,guangdong_area,heyuan_province,lankou
south_china_region,guangdong_area,heyuan_province,lianping
south_china_region,guangdong_area,huizhou_guangdong_province,guishan
south_china_region,guangdong_area,huizhou_guangdong_province,khuzhupai
south_china_region,guangdong_area,huizhou_guangdong_province,haifeng
south_china_region,guangdong_area,huizhou_guangdong_province,lufeng_haifeng
south_china_region,guangdong_area,huizhou_guangdong_province,boluo
south_china_region,guangdong_area,huizhou_guangdong_province,pingshan_huiyang
south_china_region,guangdong_area,huizhou_guangdong_province,qinjiang
south_china_region,guangdong_area,huizhou_guangdong_province,zuokeng
south_china_region,guangdong_area,lianzhou_guangdong_province,liannan
south_china_region,guangdong_area,lianzhou_guangdong_province,lianshan
south_china_region,guangdong_area,lianzhou_guangdong_province,lianzhou
south_china_region,guangdong_area,lianzhou_guangdong_province,yangshan
south_china_region,guangdong_area,nanen_province,yangjiang
south_china_region,guangdong_area,nanen_province,yangchun
south_china_region,guangdong_area,nanen_province,enping
south_china_region,guangdong_area,nanen_province,guliang
south_china_region,guangdong_area,nanen_province,duling
south_china_region,guangdong_area,nanen_province,xinxing_nanen
south_china_region,guangdong_area,nanxiong_province,baochang_nanxiong
south_china_region,guangdong_area,nanxiong_province,shixing
south_china_region,guangdong_area,panyu_province,conghua
south_china_region,guangdong_area,panyu_province,xinfeng_panyu
south_china_region,guangdong_area,panyu_province,zhengcheng
south_china_region,guangdong_area,panyu_province,longmen
south_china_region,guangdong_area,shaozhou_province,qujiang
south_china_region,guangdong_area,shaozhou_province,mengli
south_china_region,guangdong_area,shaozhou_province,lechang
south_china_region,guangdong_area,shaozhou_province,renhua
south_china_region,guangdong_area,shaozhou_province,ruyuan
south_china_region,guangdong_area,shaozhou_province,nanling4
south_china_region,guangdong_area,xinhui_province,xinhui
south_china_region,guangdong_area,xinhui_province,guanghai
south_china_region,guangdong_area,xinhui_province,xiangshan_xinhui
south_china_region,guangdong_area,xunzhou_guangdong_province,longchuan_xunzhou
south_china_region,guangdong_area,xunzhou_guangdong_province,changle_xunzhou
south_china_region,guangdong_area,xunzhou_guangdong_province,xingning
south_china_region,guangdong_area,yingde_province,yingde
south_china_region,guangdong_area,yingde_province,hanguang
south_china_region,guangdong_area,yingde_province,wengyuan
south_china_region,guangdong_area,zhaoqing_province,gaoyao
south_china_region,guangdong_area,zhaoqing_province,gaoming
south_china_region,guangdong_area,zhaoqing_province,guangning_zhaoqing
south_china_region,guangdong_area,zhaoqing_province,sanshui
south_china_region,guangdong_area,zhaoqing_province,sihui
south_china_region,guangxi_area,guilin_province,lingui
south_china_region,guangxi_area,guilin_province,lingchuan
south_china_region,guangxi_area,guilin_province,yining
south_china_region,guangxi_area,guilin_province,xingan
south_china_region,guangxi_area,guilin_province,yongfu
south_china_region,guangxi_area,hezhou_guangxi_province,linhe
south_china_region,guangxi_area,hezhou_guangxi_province,fengcheng
south_china_region,guangxi_area,hezhou_guangxi_province,guiling
south_china_region,guangxi_area,hezhou_guangxi_province,fuchuan
south_china_region,guangxi_area,liuzhou_province,maping
south_china_region,guangxi_area,liuzhou_province,liucheng
south_china_region,guangxi_area,liuzhou_province,wuxian_liuzhou
south_china_region,guangxi_area,liuzhou_province,yangshou
south_china_region,guangxi_area,liuzhou_province,laibin
south_china_region,guangxi_area,luorong_province,luorong
south_china_region,guangxi_area,luorong_province,dayaoshan
south_china_region,guangxi_area,luorong_province,lipu
south_china_region,guangxi_area,luorong_province,yangshuo
south_china_region,guangxi_area,pingle_province,pingle
south_china_region,guangxi_area,pingle_province,gongcheng
south_china_region,guangxi_area,pingle_province,lishan_pingle
south_china_region,guangxi_area,pingle_province,longping_pingle
south_china_region,guangxi_area,quanzhou_guangxi_province,qingxiang
south_china_region,guangxi_area,quanzhou_guangxi_province,guanyang
south_china_region,guangxi_area,quanzhou_guangxi_province,liupu
south_china_region,guangxi_area,quanzhou_guangxi_province,xiyan
south_china_region,guangxi_area,quanzhou_guangxi_province,nanling2
south_china_region,guangxi_area,rongzhou_province,rongshui
south_china_region,guangxi_area,rongzhou_province,changan
south_china_region,guangxi_area,rongzhou_province,luocheng
south_china_region,guangxi_area,rongzhou_province,huaiyuan_rongzhou
south_china_region,guangxi_area,rongzhou_province,tongdao_rongzhou
south_china_region,guangxi_area,rongzhou_wuzhou_province,puning_rongzhou
south_china_region,guangxi_area,rongzhou_wuzhou_province,beiliu
south_china_region,guangxi_area,rongzhou_wuzhou_province,luchuan_rongzhou
south_china_region,guangxi_area,tengzhou_guangxi_province,tanjin
south_china_region,guangxi_area,tengzhou_guangxi_province,cenxi
south_china_region,guangxi_area,tengzhou_guangxi_province,wutun
south_china_region,guangxi_area,wuzhou_province,cangwu
south_china_region,guangxi_area,wuzhou_province,dongan
south_china_region,guangxi_area,wuzhou_province,huaiji
south_china_region,guangxi_area,wuzhou_province,fengchuan
south_china_region,guangxi_area,wuzhou_province,rongcheng
south_china_region,guangxi_area,xunzhou_province,guiping
south_china_region,guangxi_area,xunzhou_province,luoxiu
south_china_region,guangxi_area,xunzhou_province,guizhou_xunzhou
south_china_region,guangxi_area,xunzhou_province,pingnan
south_china_region,guangxi_area,xunzhou_province,watang
south_china_region,guangxi_area,yulin_guangxi_province,nanliu
south_china_region,guangxi_area,yulin_guangxi_province,bobai
south_china_region,guangxi_area,yulin_guangxi_province,shahe_bobai
south_china_region,guizhou_area,annan_guizhou_province,annan
south_china_region,guizhou_area,annan_guizhou_province,xinxing_annan
south_china_region,guizhou_area,annan_guizhou_province,xincheng_annan
south_china_region,guizhou_area,anshun_province,puding
south_china_region,guizhou_area,anshun_province,guangsuoling
south_china_region,guizhou_area,anshun_province,dingnan_anshun
south_china_region,guizhou_area,anshun_province,kangzuo
south_china_region,guizhou_area,anshun_province,xibao
south_china_region,guizhou_area,anshun_province,zhenning
south_china_region,guizhou_area,bozhou_province,bozhou
south_china_region,guizhou_area,bozhou_province,wujiang_bozhou
south_china_region,guizhou_area,bozhou_province,zizhou
south_china_region,guizhou_area,bozhou_province,renhuai
south_china_region,guizhou_area,bozhou_province,shaxi
south_china_region,guizhou_area,duyun_province,duyun
south_china_region,guizhou_area,duyun_province,bazhai_duyun
south_china_region,guizhou_area,duyun_province,dushan
south_china_region,guizhou_area,duyun_province,pingzhu
south_china_region,guizhou_area,duyun_province,lantu
south_china_region,guizhou_area,guizhou_province,guizhou_guizhou
south_china_region,guizhou_area,guizhou_province,jinzhu
south_china_region,guizhou_area,guizhou_province,xintian
south_china_region,guizhou_area,guizhou_province,bafan
south_china_region,guizhou_area,guizhou_province,suidong
south_china_region,guizhou_area,guizhou_province,longli
south_china_region,guizhou_area,guizhou_province,weiqing
south_china_region,guizhou_area,liping_province,liping
south_china_region,guizhou_area,liping_province,xiajiang
south_china_region,guizhou_area,liping_province,guzhou
south_china_region,guizhou_area,liping_province,qingjiang_liping
south_china_region,guizhou_area,liping_province,tonggu_liping
south_china_region,guizhou_area,liping_province,taigong
south_china_region,guizhou_area,liping_province,yongcong
south_china_region,guizhou_area,pingyue_province,pingyue
south_china_region,guizhou_area,pingyue_province,kaili
south_china_region,guizhou_area,pingyue_province,maxia
south_china_region,guizhou_area,puan_province,puan_puan
south_china_region,guizhou_area,puan_province,huangcaoba
south_china_region,guizhou_area,puan_province,anlong
south_china_region,guizhou_area,puan_province,lemin
south_china_region,guizhou_area,shunyuan_province,dizhai
south_china_region,guizhou_area,shunyuan_province,caoni
south_china_region,guizhou_area,shunyuan_province,cengtai
south_china_region,guizhou_area,shunyuan_province,dafang
south_china_region,guizhou_area,shunyuan_province,dagu_shunyuan
south_china_region,guizhou_area,shunyuan_province,shuixi
south_china_region,guizhou_area,shunyuan_province,longchang
south_china_region,guizhou_area,shunyuan_province,jinji
south_china_region,guizhou_area,sinan_province,shuitejiang
south_china_region,guizhou_area,sinan_province,dejiang
south_china_region,guizhou_area,sinan_province,wuchuan_sinan
south_china_region,guizhou_area,sinan_province,yanhe
south_china_region,guizhou_area,sinan_province,longquanping
south_china_region,guizhou_area,sinan_province,shiqian
south_china_region,guizhou_area,sinan_province,yinjiang
south_china_region,guizhou_area,sizhou_guizhou_province,taipengruodong
south_china_region,guizhou_area,sizhou_guizhou_province,qiongshui
south_china_region,guizhou_area,sizhou_guizhou_province,panqiao
south_china_region,guizhou_area,sizhou_guizhou_province,zhenyuan_sizhou
south_china_region,guizhou_area,tongren_province,tongren
south_china_region,guizhou_area,tongren_province,wuluo
south_china_region,guizhou_area,tongren_province,tixi
south_china_region,guizhou_area,wusawei_province,shuicheng
south_china_region,guizhou_area,wusawei_province,pingba
south_china_region,guizhou_area,wusawei_province,zhijin
south_china_region,guizhou_area,wusawei_province,huozhu
south_china_region,guizhou_area,xinzhou_sichuan_province,huangping
south_china_region,guizhou_area,xinzhou_sichuan_province,baini
south_china_region,guizhou_area,xinzhou_sichuan_province,wengshui
south_china_region,guizhou_area,xinzhou_sichuan_province,rongshan
south_china_region,guizhou_area,zhenan_province,zhengan
south_china_region,guizhou_area,zhenan_province,zhenzhou
south_china_region,guizhou_area,zhenan_province,suiyang
south_china_region,guizhou_area,zhenan_province,bochuan
south_china_region,haibei_hainan_area,gaozhou_province,maoming
south_china_region,haibei_hainan_area,gaozhou_province,xinyi_gaozhou
south_china_region,haibei_hainan_area,gaozhou_province,dianbai
south_china_region,haibei_hainan_area,gaozhou_province,baoning
south_china_region,haibei_hainan_area,huazhou_province,shilong
south_china_region,haibei_hainan_area,huazhou_province,shicheng
south_china_region,haibei_hainan_area,huazhou_province,wuchuan_huazhou
south_china_region,haibei_hainan_area,leizhou_province,haikang
south_china_region,haibei_hainan_area,leizhou_province,qingdao
south_china_region,haibei_hainan_area,leizhou_province,zhanchuan
south_china_region,haibei_hainan_area,leizhou_province,suixi
south_china_region,haibei_hainan_area,leizhou_province,xuwen
south_china_region,haibei_hainan_area,lianzhou_province,hepu
south_china_region,haibei_hainan_area,lianzhou_province,lingshan
south_china_region,haibei_hainan_area,lianzhou_province,anyuan_lianzhou
south_china_region,haibei_hainan_area,lianzhou_province,ruxi
south_china_region,haibei_hainan_area,lianzhou_province,xiaodong
south_china_region,haibei_hainan_area,lianzhou_province,gaoyang
south_china_region,haibei_hainan_area,nanningjun_province,yilun
south_china_region,haibei_hainan_area,nanningjun_province,yande
south_china_region,haibei_hainan_area,nanningjun_province,ganen
south_china_region,haibei_hainan_area,nanningjun_province,changhua
south_china_region,haibei_hainan_area,qiongzhou_province,qiongshan
south_china_region,haibei_hainan_area,qiongzhou_province,shuihui
south_china_region,haibei_hainan_area,qiongzhou_province,dingan
south_china_region,haibei_hainan_area,qiongzhou_province,lehui
south_china_region,haibei_hainan_area,qiongzhou_province,chengmai
south_china_region,haibei_hainan_area,qiongzhou_province,lingao
south_china_region,haibei_hainan_area,qiongzhou_province,wenchang
south_china_region,haibei_hainan_area,wananjun_province,wanan_wananjun
south_china_region,haibei_hainan_area,wananjun_province,lingshui
south_china_region,haibei_hainan_area,wananjun_province,ningyuan_wananjun
south_china_region,haibei_hainan_area,wananjun_province,limushan
south_china_region,liangjiang_area,baishan_province,baishan
south_china_region,liangjiang_area,baishan_province,anding_mashan
south_china_region,liangjiang_area,baishan_province,duyang
south_china_region,liangjiang_area,baishan_province,yongshun
south_china_region,liangjiang_area,binzhou_guangxi_province,lingfang
south_china_region,liangjiang_area,binzhou_guangxi_province,shanglin
south_china_region,liangjiang_area,binzhou_guangxi_province,qianjiang_binzhou
south_china_region,liangjiang_area,guishun_province,guishun
south_china_region,liangjiang_area,guishun_province,xiaozhenan
south_china_region,liangjiang_area,guishun_province,zhenan_guishun
south_china_region,liangjiang_area,hengzhou_guangxi_province,ningpu
south_china_region,liangjiang_area,hengzhou_guangxi_province,yongning_hengzhou
south_china_region,liangjiang_area,hengzhou_guangxi_province,qianlong
south_china_region,liangjiang_area,nandan_province,nandan
south_china_region,liangjiang_area,nandan_province,bama
south_china_region,liangjiang_area,nandan_province,donglan
south_china_region,liangjiang_area,nandan_province,zhishan
south_china_region,liangjiang_area,nandan_province,nadi
south_china_region,liangjiang_area,nandan_province,liuzhai
south_china_region,liangjiang_area,nanning_province,xuanhua_nanning
south_china_region,liangjiang_area,nanning_province,langning
south_china_region,liangjiang_area,nanning_province,wuyuan_nanning
south_china_region,liangjiang_area,qingyuan_province,yishan
south_china_region,liangjiang_area,qingyuan_province,anhua_huanjiang
south_china_region,liangjiang_area,qingyuan_province,hechi
south_china_region,liangjiang_area,qingyuan_province,sien
south_china_region,liangjiang_area,qingyuan_province,xincheng_xincheng
south_china_region,liangjiang_area,qingyuan_province,libo
south_china_region,liangjiang_area,sicheng_province,sicheng
south_china_region,liangjiang_area,sicheng_province,xilin
south_china_region,liangjiang_area,sicheng_province,wangmu
south_china_region,liangjiang_area,sicheng_province,lucheng
south_china_region,liangjiang_area,sicheng_province,luodian
south_china_region,liangjiang_area,sicheng_province,tongle
south_china_region,liangjiang_area,sicheng_province,duyangshan
south_china_region,liangjiang_area,siming_province,siming
south_china_region,liangjiang_area,siming_province,pingxiang_pingxiang
south_china_region,liangjiang_area,siming_province,shangsi
south_china_region,liangjiang_area,siming_province,qianlong_siming
south_china_region,liangjiang_area,taiping_guangxi_province,chongshan
south_china_region,liangjiang_area,taiping_guangxi_province,longzhou_longzhou
south_china_region,liangjiang_area,taiping_guangxi_province,mingying
south_china_region,liangjiang_area,taiping_guangxi_province,doukang
south_china_region,liangjiang_area,taiping_guangxi_province,guwan
south_china_region,liangjiang_area,tianzhou_province,laian_tianzhou
south_china_region,liangjiang_area,tianzhou_province,baise
south_china_region,liangjiang_area,tianzhou_province,sienzhou
south_china_region,liangjiang_area,tianzhou_province,tianzhou
south_china_region,liangjiang_area,tianzhou_province,tangxing
south_china_region,liangjiang_area,xilong_province,xilong
south_china_region,liangjiang_area,xilong_province,bada
south_china_region,liangjiang_area,xilong_province,ceheng
south_china_region,liangjiang_area,xilong_province,machang
south_china_region,liangjiang_area,xilong_province,zhenfeng
south_china_region,yunnan_area,cheli_province,jinglong
south_china_region,yunnan_area,cheli_province,daolong
south_china_region,yunnan_area,cheli_province,gengdang
south_china_region,yunnan_area,cheli_province,mengban_jihong
south_china_region,yunnan_area,cheli_province,menghai
south_china_region,yunnan_area,cheli_province,mengla
south_china_region,yunnan_area,cheli_province,yot_ou
south_china_region,yunnan_area,chengjiang_province,heyang
south_china_region,yunnan_area,chengjiang_province,jiangchuan
south_china_region,yunnan_area,chengjiang_province,lunan
south_china_region,yunnan_area,chengjiang_province,xinxing
south_china_region,yunnan_area,chengjiang_province,fuxian_lake
south_china_region,yunnan_area,chuxiong_province,weichu
south_china_region,yunnan_area,chuxiong_province,dingyuan_chuxiong
south_china_region,yunnan_area,chuxiong_province,zhennan
south_china_region,yunnan_area,chuxiong_province,nanan
south_china_region,yunnan_area,chuxiong_province,ailaoshan
south_china_region,yunnan_area,guangnan_province,guangnan
south_china_region,yunnan_area,guangnan_province,bangban
south_china_region,yunnan_area,guangnan_province,boai
south_china_region,yunnan_area,guangnan_province,fuzhou_guangnan
south_china_region,yunnan_area,guangnan_province,zhehong
south_china_region,yunnan_area,guanxi_province,guangxi
south_china_region,yunnan_area,guanxi_province,shizong
south_china_region,yunnan_area,guanxi_province,qiubei
south_china_region,yunnan_area,guanxi_province,mile
south_china_region,yunnan_area,guanxi_province,wucao
south_china_region,yunnan_area,heni_province,nalou
south_china_region,yunnan_area,heni_province,situo
south_china_region,yunnan_area,heni_province,luokong
south_china_region,yunnan_area,heni_province,muong_te
south_china_region,yunnan_area,heni_province,phong_tho
south_china_region,yunnan_area,heni_province,fan_si_mountains1
south_china_region,yunnan_area,jindong_province,kainan
south_china_region,yunnan_area,jindong_province,baodian
south_china_region,yunnan_area,jindong_province,zheledian
south_china_region,yunnan_area,jinning_province,kunyang
south_china_region,yunnan_area,jinning_province,anning
south_china_region,yunnan_area,jinning_province,chenggong
south_china_region,yunnan_area,jinning_province,yimen
south_china_region,yunnan_area,linan_province,jianshui
south_china_region,yunnan_area,linan_province,ami
south_china_region,yunnan_area,linan_province,xisha
south_china_region,yunnan_area,linan_province,tonghai
south_china_region,yunnan_area,linan_province,shiping
south_china_region,yunnan_area,malongtalang_province,pingdian
south_china_region,yunnan_area,malongtalang_province,malongtalang
south_china_region,yunnan_area,malongtalang_province,xie
south_china_region,yunnan_area,mengzi_province,mengzi
south_china_region,yunnan_area,mengzi_province,bazhai
south_china_region,yunnan_area,mengzi_province,lihua
south_china_region,yunnan_area,mengzi_province,jiaha
south_china_region,yunnan_area,mengzi_province,mengding_mengzi
south_china_region,yunnan_area,mengzi_province,jiaohua
south_china_region,yunnan_area,mengzi_province,nanlang
south_china_region,yunnan_area,mengzi_province,weimo
south_china_region,yunnan_area,mengzi_province,xisa
south_china_region,yunnan_area,qujing_province,nanning
south_china_region,yunnan_area,qujing_province,kedu
south_china_region,yunnan_area,qujing_province,luoxiong
south_china_region,yunnan_area,qujing_province,zhanyi
south_china_region,yunnan_area,qujing_province,malong_qujing
south_china_region,yunnan_area,qujing_province,luoshan_qujing
south_china_region,yunnan_area,qujing_province,luliang
south_china_region,yunnan_area,simao_province,sime
south_china_region,yunnan_area,simao_province,niuwu
south_china_region,yunnan_area,simao_province,puri_simao
south_china_region,yunnan_area,weiyuan_province,weiyuan
south_china_region,yunnan_area,weiyuan_province,mengtong
south_china_region,yunnan_area,weiyuan_province,mengban_weiyuan
south_china_region,yunnan_area,wuding_province,hequ_wuding
south_china_region,yunnan_area,wuding_province,luquan
south_china_region,yunnan_area,wuding_province,rende
south_china_region,yunnan_area,wuding_province,yuanmou
south_china_region,yunnan_area,yuanjiang_province,yuanjiang_yuanjiang
south_china_region,yunnan_area,yuanjiang_province,talang
south_china_region,yunnan_area,yuanjiang_province,tongguan_yuanjiang
south_china_region,yunnan_area,yunnan_province,kunming
south_china_region,yunnan_area,yunnan_province,lufeng
south_china_region,yunnan_area,yunnan_province,yiliang
south_china_region,yunnan_area,yunnan_province,songming
south_china_region,yunnan_area,yunnan_province,fumin
south_china_region,yunnan_area,yunnan_province,dian_lake
west_china_region,chuandong_area,changzhou_sichuan_province,dazu
west_china_region,chuandong_area,changzhou_sichuan_province,rongchang
west_china_region,chuandong_area,changzhou_sichuan_province,yongchuan
west_china_region,chuandong_area,chongqing_province,baxian
west_china_region,chuandong_area,chongqing_province,banan
west_china_region,chuandong_area,chongqing_province,bishan
west_china_region,chuandong_area,chongqing_province,qijiang
west_china_region,chuandong_area,chongqing_province,jiangjin
west_china_region,chuandong_area,chongqing_province,nanchuan
west_china_region,chuandong_area,dazhou_province,tongchuan_dazhou
west_china_region,chuandong_area,dazhou_province,xinning_dazhou
west_china_region,chuandong_area,dazhou_province,dongxiang_dazhou
west_china_region,chuandong_area,dazhou_province,mingtong
west_china_region,chuandong_area,dazhou_province,taiping
west_china_region,chuandong_area,fuzhou_sichuan_province,fuzhou_sichuan
west_china_region,chuandong_area,fuzhou_sichuan_province,changshou_changshou
west_china_region,chuandong_area,fuzhou_sichuan_province,wulong
west_china_region,chuandong_area,hezhou_sichuan_province,shizhao
west_china_region,chuandong_area,hezhou_sichuan_province,tongliang
west_china_region,chuandong_area,hezhou_sichuan_province,dingyuan
west_china_region,chuandong_area,kuizhou_province,fengjie
west_china_region,chuandong_area,kuizhou_province,daning_kuizhou
west_china_region,chuandong_area,kuizhou_province,kaizhou
west_china_region,chuandong_area,kuizhou_province,liangshan
west_china_region,chuandong_area,kuizhou_province,wanzhou
west_china_region,chuandong_area,kuizhou_province,wushan
west_china_region,chuandong_area,kuizhou_province,jianshi
west_china_region,chuandong_area,kuizhou_province,yunyang
west_china_region,chuandong_area,kuizhou_province,dabashan1
west_china_region,chuandong_area,kuizhou_province,wushan_mountains
west_china_region,chuandong_area,luzhou_sichuan_province,luzhou
west_china_region,chuandong_area,luzhou_sichuan_province,naxi
west_china_region,chuandong_area,luzhou_sichuan_province,hejiang
west_china_region,chuandong_area,luzhou_sichuan_province,jiangan
west_china_region,chuandong_area,youyang_province,youyang
west_china_region,chuandong_area,youyang_province,xiushan
west_china_region,chuandong_area,youyang_province,pengshui
west_china_region,chuandong_area,youyang_province,qianjiang_shaoqing
west_china_region,chuandong_area,zhongzhou_province,linjiang
west_china_region,chuandong_area,zhongzhou_province,dianjiang
west_china_region,chuandong_area,zhongzhou_province,fengdu
west_china_region,chuandong_area,zhongzhou_province,shizhu
west_china_region,chuannan_area,baixing_province,runyan
west_china_region,chuannan_area,baixing_province,mala
west_china_region,chuannan_area,baixing_province,pingchuan
west_china_region,chuannan_area,baixing_province,zuosuo
west_china_region,chuannan_area,baixing_province,hengduanshan4
west_china_region,chuannan_area,changning_province,changning_changning
west_china_region,chuannan_area,changning_province,luoji
west_china_region,chuannan_area,changning_province,yunlian
west_china_region,chuannan_area,changning_province,rongxian
west_china_region,chuannan_area,dechang_province,dechang
west_china_region,chuannan_area,dechang_province,huili
west_china_region,chuannan_area,dechang_province,huichuan_dechang
west_china_region,chuannan_area,dechang_province,mingyi
west_china_region,chuannan_area,dechang_province,hengduanshan2
west_china_region,chuannan_area,dongchuan_province,dongchuan
west_china_region,chuannan_area,dongchuan_province,qiaojia
west_china_region,chuannan_area,dongchuan_province,tangdan
west_china_region,chuannan_area,dongchuan_province,zhehai
west_china_region,chuannan_area,jiading_province,longyou_jiading
west_china_region,chuannan_area,jiading_province,emei
west_china_region,chuannan_area,jiading_province,jiajiang
west_china_region,chuannan_area,jiading_province,rongzhou
west_china_region,chuannan_area,jiading_province,weiyuan_jiading
west_china_region,chuannan_area,jiading_province,qianwei
west_china_region,chuannan_area,lizhou_sichuan_province,hanyuan
west_china_region,chuannan_area,lizhou_sichuan_province,suzhou
west_china_region,chuannan_area,lizhou_sichuan_province,lugu
west_china_region,chuannan_area,lizhou_sichuan_province,qiongbu
west_china_region,chuannan_area,lizhou_sichuan_province,shimian
west_china_region,chuannan_area,lizhou_sichuan_province,zhenxi_lizhou
west_china_region,chuannan_area,lizhou_sichuan_province,hengduanshan3
west_china_region,chuannan_area,mahu_province,mahu
west_china_region,chuannan_area,mahu_province,lizhou_mahu
west_china_region,chuannan_area,mahu_province,leibo
west_china_region,chuannan_area,mahu_province,mabian
west_china_region,chuannan_area,mahu_province,muchuan
west_china_region,chuannan_area,meizhou_province,meizhou
west_china_region,chuannan_area,meizhou_province,qingshen
west_china_region,chuannan_area,meizhou_province,danleng
west_china_region,chuannan_area,meizhou_province,pengshan
west_china_region,chuannan_area,qiongzhou_sichuan_province,qiongzhou
west_china_region,chuannan_area,qiongzhou_sichuan_province,pujiang_qiongzhou
west_china_region,chuannan_area,qiongzhou_sichuan_province,dayi
west_china_region,chuannan_area,sichuan_province,jianchang_sichuan
west_china_region,chuannan_area,sichuan_province,kuozhou
west_china_region,chuannan_area,sichuan_province,puge
west_china_region,chuannan_area,sichuan_province,beishe
west_china_region,chuannan_area,wumeng_province,wumeng
west_china_region,chuannan_area,wumeng_province,daguan
west_china_region,chuannan_area,wumeng_province,luozuoguan
west_china_region,chuannan_area,wumeng_province,yongshan
west_china_region,chuannan_area,wusa_province,wusa
